"sine"	"sine"	"without (+abl.)"	"without (+ abl.)"	"26"	"44"	"10"	"Preposition"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sine"	"121"	"Petronius, Satyricon: 26-78"
"singuli –ae –a"	"singulī –ae –a"	"separate"	"apiece (pl.); every; one each/at a time; individual/separate/single; several"	"28"	"9"	"5"	"Number"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#singuli"	"526"	"Petronius, Satyricon: 26-78"
"sinister –a –um"	"sinister –a –um"	"left"	"left, improper,adverse; inauspicious"	"32"	"2"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sinister"	"1842"	"Petronius, Satyricon: 26-78"
"sinistra –ae f. (sc. manus)"	"sinistra –ae f. (sc. manus)"	"the left hand"	"the left hand"	"29"	"2"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sinistra"	"4694"	"Petronius, Satyricon: 26-78"
"sinum –i n."	"sīnum –ī n."	"a large vessel of earthenware, pot, jar"	"a large vessel of earthenware, pot, jar"	"61"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sinum"	"14269"	"Petronius, Satyricon: 26-78"
"sinus sinus m."	"sinus sinūs m."	"fold, pocket, chest"	"the hanging fold of a toga, a pocket, chest, breast; lap, bay, gulf"	"51"	"15"	"5"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sinus"	"755"	"Petronius, Satyricon: 26-78"
"sive or seu"	"sīve or seu"	"whether; or if"	"or if; or; [sive ... sive => whether ... or]"	"62"	"9"	"3"	"Conjunction"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sive"	"454"	"Petronius, Satyricon: 26-78"
"smaragdus –i m. or f."	"smaragdus –ī m. or f."	"a green precious stone, cmerald, beryl, jasper"	"a green precious stone, cmerald, beryl, jasper"	"55"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#smaragdus"	"5356"	"Petronius, Satyricon: 26-78"
"sobrius –a –um"	"sōbrius –a –um"	"sober, moderate"	"sober, moderate"	"37"	"1"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sobrius"	"3705"	"Petronius, Satyricon: 26-78"
"socius –a –um"	"socius –a –um"	"allied"	"sharing, joining in, partaking, united, associated, kindred, allied, fellow, common"	"38"	"1"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#socius"	"897"	"Petronius, Satyricon: 26-78"
"solea –ae f."	"solea –ae f."	"sandal"	"sandal"	"56"	"2"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#solea"	"5003"	"Petronius, Satyricon: 26-78"
"soleatus –a –um"	"soleātus –a –um"	"wearing sandals, slippered"	"wearing sandals, slippered"	"27"	"1"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#soleatus"	"10620"	"Petronius, Satyricon: 26-78"
"soleo solere solitus sum"	"soleō solēre solitus sum"	"to be accustomed"	"to be accustomed; be in the habit of; become accustomed to"	"33"	"38"	"16"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#soleo"	"214"	"Petronius, Satyricon: 26-78"
"solide"	"solidē"	"thoroughly; in one piece; solidly"	"thoroughly; in one piece; solidly"	"47"	"1"	"1"	"Adverb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#solide"	"14269"	"Petronius, Satyricon: 26-78"
"solidus –a –um"	"solidus –a –um"	"dense, firm, solid"	"dense, firm, solid; unbroken, uninterrupted"	"43"	"2"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#solidus"	"1582"	"Petronius, Satyricon: 26-78"
"solium –ii n."	"solium –iī n."	"seat"	"a seat; throne"	"51"	"3"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#solium"	"2556"	"Petronius, Satyricon: 26-78"
"solus –a –um"	"sōlus –a –um"	"alone, only"	"alone, only"	"43"	"35"	"7"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#solus"	"117"	"Petronius, Satyricon: 26-78"
"solvo solvere solvi solutus"	"solvō solvere solvī solūtus"	"to release, pay"	"to loosen; pay, free, release; dissolve; (of ships) cast off, set sail"	"57"	"15"	"2"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#solvo"	"424"	"Petronius, Satyricon: 26-78"
"somnio somniare"	"somniō somniāre"	"to dream"	"to dream; to dream of or see in a dream"	"74"	"1"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#somnio"	"6884"	"Petronius, Satyricon: 26-78"
"sono sonare sonui sonitum"	"sonō sonāre sonuī sonitum"	"to sound"	"to sound, resound"	"47"	"5"	"2"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sono"	"800"	"Petronius, Satyricon: 26-78"
"sonus soni m."	"sonus sonī m."	"sound"	"sound, noise"	"41"	"10"	"3"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sonus"	"1270"	"Petronius, Satyricon: 26-78"
"sophos"	"sophōs"	"well done! well said! bravo!"	"well done! well said! bravo!"	"40"	"1"	"1"	"Interjection"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sophos"	"6884"	"Petronius, Satyricon: 26-78"
"sorbilis –e"	"sorbilis –e"	"that may be sucked or supped up"	"that may be sucked or supped up"	"33"	"1"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sorbilis"	"14269"	"Petronius, Satyricon: 26-78"
"sordidus –a –um"	"sordidus –a –um"	"dirty, sordid"	"dirty, sordid; mean, shabby; of no account; disreputable; dressed in rags as a sign of mourning, mourning"	"64"	"6"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sordidus"	"1547"	"Petronius, Satyricon: 26-78"
"soror sororis f."	"soror sorōris f."	"sister"	"sister"	"59"	"7"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#soror"	"386"	"Petronius, Satyricon: 26-78"
"spado –onis m."	"spadō –ōnis m."	"eunuch, mutilated man"	"eunuch, mutilated man"	"27"	"3"	"3"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#spado"	"5003"	"Petronius, Satyricon: 26-78"
"spargo spargere sparsi sparsum"	"spargō spargere sparsī sparsum"	"to scatter"	"to scatter, strew; cast in fragments; disperse; shower, hurl; sprinkle; besprinkle, bedew, stain; infuse; (fig.), spread abroad, disseminate; bring over or upon, diffuse"	"31"	"14"	"5"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#spargo"	"748"	"Petronius, Satyricon: 26-78"
"spatium spati(i) n."	"spatium spati(ī) n."	"space"	"space; area/expanse, room (for); intervening space, gap/interval; length/width; race course, lap, circuit; closed way/walk, turn; track (planet); act of play; interval, time, extent, period, term; duration; distance; area; size; bulk"	"47"	"2"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#spatium"	"517"	"Petronius, Satyricon: 26-78"
"speciosus –a –um"	"speciōsus –a –um"	"handsome, beautiful"	"good-looking, showy, handsome, beautiful, splendid, brilliant"	"41"	"3"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#speciosus"	"4324"	"Petronius, Satyricon: 26-78"
"spectaculum spectaculi n."	"spectāculum spectāculī n."	"spectacle; (pl.) the seats for the audience"	"show, spectacle; (pl.) the seats for the audience"	"26"	"5"	"3"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#spectaculum"	"1486"	"Petronius, Satyricon: 26-78"
"specto spectare spectavi spectatus"	"spectō spectāre spectāvī spectātus"	"to look at"	"to look at, observe"	"36"	"15"	"6"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#specto"	"510"	"Petronius, Satyricon: 26-78"
"specularis –e"	"speculāris –e"	"of or belonging to a mirror, like a mirror"	"of or belonging to a mirror, like a mirror"	"68"	"1"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#specularis"	"10620"	"Petronius, Satyricon: 26-78"
"speculor speculari speculatus"	"speculor speculārī speculātus"	"to watch"	"to watch"	"26"	"2"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#speculor"	"3803"	"Petronius, Satyricon: 26-78"
"spero sperare speravi speratus"	"spērō spērāre spērāvī spērātus"	"to hope"	"to hope (for)"	"47"	"7"	"4"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#spero"	"522"	"Petronius, Satyricon: 26-78"
"spina –ae f."	"spīna –ae f."	"thorn"	"a thorn; the vertebrae, spine, backbone"	"69"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#spina"	"3552"	"Petronius, Satyricon: 26-78"
"spiritus spiritus m."	"spīritus spīritūs m."	"breath; spirit"	"breathing, breath, spirit, life"	"29"	"15"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#spiritus"	"664"	"Petronius, Satyricon: 26-78"
"spissus –a –um"	"spissus –a –um"	"close, dense, thick"	"close, dense, thick; crowded, packed (with people)"	"31"	"3"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#spissus"	"4098"	"Petronius, Satyricon: 26-78"
"splendeo –ere –ui"	"splendeō –ēre –uī"	"to shine"	"to shine, gleam"	"32"	"1"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#splendeo"	"3087"	"Petronius, Satyricon: 26-78"
"sponsio –onis f."	"spōnsiō –ōnis f."	"a solemn promise, guarantee"	"a solemn promise, engagement, covenant, guarantee, security"	"70"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sponsio"	"8231"	"Petronius, Satyricon: 26-78"
"sponsiuncula –ae f."	"spōnsiuncula –ae f."	"a little engagement or stipulation"	"a little engagement or stipulation"	"58"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sponsiuncula"	"14269"	"Petronius, Satyricon: 26-78"
"sportella –ae f."	"sportella –ae f."	"a little basket, luncheon-basket"	"a little basket, luncheon-basket"	"40"	"2"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sportella"	"11988"	"Petronius, Satyricon: 26-78"
"spuo spuere spui sputum "	"spuō spuere spuī spūtum "	"to spew"	"to spit, spit out, spew"	"74"	"1"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#spuo"	"9629"	"Petronius, Satyricon: 26-78"
"staminata –ae f."	"staminata –ae f."	"a strong drink"	"a strong drink"	"41"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#staminata"	"14269"	"Petronius, Satyricon: 26-78"
"statera –ae f. "	"statēra –ae f. "	"a balance, scales"	"a balance, scales"	"35"	"2"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#statera"	"9629"	"Petronius, Satyricon: 26-78"
"statim"	"statim"	"immediately"	"at once, immediately"	"31"	"25"	"18"	"Adverb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#statim"	"403"	"Petronius, Satyricon: 26-78"
"statua statuae f."	"statua statuae f."	"statue"	"statue; image"	"50"	"6"	"4"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#statua"	"1938"	"Petronius, Satyricon: 26-78"
"statunculum –i n."	"statunculum –ī n."	"a little statue, statuette"	"a little statue, statuette"	"50"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#statunculum"	"14269"	"Petronius, Satyricon: 26-78"
"stela –ae f."	"stēla –ae f."	"a pillar, column, stele"	"a pillar, column, stele"	"62"	"2"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#stela"	"11988"	"Petronius, Satyricon: 26-78"
"stella stellae f."	"stēlla stēllae f."	"star"	"star"	"30"	"4"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#stella"	"1530"	"Petronius, Satyricon: 26-78"
"stellio –onis m."	"stēlliō –ōnis m."	"a lizard; treacherous person"	"a newt, stellion, lizard with spotted back; treacherous person, a viper"	"50"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#stellio"	"9629"	"Petronius, Satyricon: 26-78"
"stercus –oris n."	"stercus –ōris n."	"manure"	"dung, excrements, ordure, manure"	"43"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#stercus"	"6543"	"Petronius, Satyricon: 26-78"
"stericula –ae f. "	"stēricula –ae f. "	"the uterus of a sow that has not yet farrowed"	"the uterus of a sow that has not yet farrowed"	"35"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#stericula"	"14269"	"Petronius, Satyricon: 26-78"
"sterno sternere stravi stratus"	"sternō sternere strāvī strātus"	"to spread"	"to spread, strew, scatter; lay out; knock down; cause winds or waves to subside; (passive in middle sense) lie stretched out"	"71"	"3"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sterno"	"1073"	"Petronius, Satyricon: 26-78"
"sterteia –ae f."	"sterteia –ae f."	"a woman who snores"	"a woman who snores"	"75"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sterteia"	"14269"	"Petronius, Satyricon: 26-78"
"sterto stertere"	"stertō stertere"	"to snore"	"to snore"	"68"	"5"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sterto"	"5356"	"Petronius, Satyricon: 26-78"
"Stichus –i m."	"Stichus –ī m."	"Stichus (a name)"	"Stichus (a name)"	"77"	"3"	"3"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#Stichus"	"10620"	"Petronius, Satyricon: 26-78"
"stigma –atis n. "	"stigma –atis n. "	"a mark burned in, a brand"	"a mark burned in, a brand"	"45"	"4"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#stigma"	"6884"	"Petronius, Satyricon: 26-78"
"stipes (stips) –itis m."	"stīpes (stips) –itis m."	"log or post"	"a log or post, stem, trunk of a tree; club"	"43"	"3"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#stipes"	"3893"	"Petronius, Satyricon: 26-78"
"sto stare steti statum"	"stō stāre stetī statum"	"to stand"	"to stand; stand fast, endure"	"27"	"20"	"6"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sto"	"233"	"Petronius, Satyricon: 26-78"
"stolatus –a –um"	"stolātus –a –um"	"dressed in or wearing a stola; befitting a matron"	"dressed in or wearing a stola; befitting a matron"	"44"	"1"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#stolatus"	"10620"	"Petronius, Satyricon: 26-78"
"stomachus –i m."	"stomachus –ī m."	"the gullet; chest"	"the gullet; chest, stomach; bad temper"	"47"	"5"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#stomachus"	"3148"	"Petronius, Satyricon: 26-78"
"strabo –onis m."	"strabō –ōnis m."	"a person with a squint"	"a person with a squint"	"39"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#strabo"	"11988"	"Petronius, Satyricon: 26-78"
"strabonus –a –um"	"strabōnus –a –um"	"squint-eyed, cross-eyed"	"squint-eyed, cross-eyed"	"68"	"1"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#strabonus"	"14269"	"Petronius, Satyricon: 26-78"
"stragula –ae f."	"strāgula –ae f."	"shroud; horse-blanket"	"shroud; horse-blanket"	"78"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#stragula"	"11988"	"Petronius, Satyricon: 26-78"
"stragulum –i n."	"strāgulum –ī n."	"a spread, covering, bed-spread"	"a spread, covering, bed-spread"	"42"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#stragulum"	"10620"	"Petronius, Satyricon: 26-78"
"stramenticius –a –um"	"strāmentīcius –a –um"	"of straw"	"of straw"	"63"	"1"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#stramenticius"	"14269"	"Petronius, Satyricon: 26-78"
"stramentum –i n."	"strāmentum –ī n."	"straw; (in plural) coverings"	"straw; (in plural) coverings"	"63"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#stramentum"	"6884"	"Petronius, Satyricon: 26-78"
"stratum –i n."	"strātum –ī n."	"bedding, coverlet; (often in pl.) bed"	"bedding, coverlet; (often in pl.) bed"	"45"	"2"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#stratum"	"5003"	"Petronius, Satyricon: 26-78"
"strepitus –us m."	"strepitus –ūs m."	"noise; an uproar; din"	"a noise; an uproar; din; stir, noise of festivity; confused noise (> strepo)"	"78"	"8"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#strepitus"	"1957"	"Petronius, Satyricon: 26-78"
"strepo –ere –ui –itus"	"strepō –ere –uī –itus"	"to make a noise; murmur"	"to make a noise; murmur; of music, resound; of arms, ring, rattle, clash"	"33"	"1"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#strepo"	"5003"	"Petronius, Satyricon: 26-78"
"strido –ere"	"strīdō –ere"	"to make a shrill noise"	"to make a shrill noise, sound harshly, creak, hiss, grate, whiz, whistle, rattle, buzz"	"63"	"1"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#strido"	"5166"	"Petronius, Satyricon: 26-78"
"striga –ae f."	"striga –ae f."	"a hag, witch"	"a hag, witch"	"63"	"2"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#striga"	"11988"	"Petronius, Satyricon: 26-78"
"stringo stringere strinxi strictum"	"stringō stringere strīnxī strictum"	"to draw tight, bind fast; draw (from a scabbard, etc.)"	"to draw tight; bind fast; strip (i.e. leaves from a tree); draw (from a scabbard, etc.)"	"40"	"7"	"4"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#stringo"	"1374"	"Petronius, Satyricon: 26-78"
"stropha –ae f. "	"stropha –ae f. "	"a trick, artifice"	"a trick, artifice"	"60"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#stropha"	"10620"	"Petronius, Satyricon: 26-78"
"structor oris m"	"strūctor ōris m"	"a builder, mason, carpenter"	"a builder, mason, carpenter"	"35"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#structor"	"9629"	"Petronius, Satyricon: 26-78"
"studiosus –a –um"	"studiōsus –a –um"	"eager"	"eager, keen, full of zeal; studious; devoted to, fond of"	"51"	"3"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#studiosus"	"2556"	"Petronius, Satyricon: 26-78"
"studium studii n."	"studium studiī n."	"eagerness"	"zeal, enthusiasm; pursuit, study; enthusiastic support"	"48"	"5"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#studium"	"365"	"Petronius, Satyricon: 26-78"
"stultus –a –um"	"stultus –a –um"	"foolish"	"foolish, stupid"	"65"	"4"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#stultus"	"1330"	"Petronius, Satyricon: 26-78"
"stupeo –ere –ui"	"stupeō –ēre –uī"	"to be amazed or dazed; to be bewildered"	"to be amazed or dazed; to be bewildered, confounded, lost in wonder; wonder at"	"29"	"7"	"4"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#stupeo"	"2082"	"Petronius, Satyricon: 26-78"
"stupor –oris m."	"stupor –oris m."	"numbness, lethargy, paralysis, torpor; by metonymy, an insensate person, clod"	"numbness, lethargy, paralysis, torpor; by metonymy, an insensate person, clod"	"41"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#stupor"	"5356"	"Petronius, Satyricon: 26-78"
"suadeo suadere suasi suasus"	"suādeō suādēre suāsī suāsus"	"to recommend"	"to urge, recommend; suggest; induce; propose, persuade, advise"	"36"	"4"	"4"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#suadeo"	"1345"	"Petronius, Satyricon: 26-78"
"suavis suave"	"suāvis suāve"	"agreeable, sweet, charming"	"agreeable, pleasant, gratifying, sweet; charming, attractive"	"32"	"8"	"8"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#suavis"	"1486"	"Petronius, Satyricon: 26-78"
"sub"	"sub"	"under"	"under; at the foot of; near; up to (+ abl.)"	"30"	"11"	"5"	"Preposition"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sub"	"126"	"Petronius, Satyricon: 26-78"
"sub-auratus –a –um"	"sub-aurātus –a –um"	"slightly gilt"	"slightly gilt"	"32"	"1"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#subauratus"	"14269"	"Petronius, Satyricon: 26-78"
"sub-olfacio –olfacere — —"	"sub-olfaciō –olfacere — —"	"to smell out, perceive by the scent"	"to smell out, perceive by the scent"	"45"	"1"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#subolfacio"	"14269"	"Petronius, Satyricon: 26-78"
"subalapa –ae m."	"subalapa –ae m."	"a rather boastful person"	"a rather boastful person"	"38"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#subalapa"	"14269"	"Petronius, Satyricon: 26-78"
"subduco –ducere –duxi –ductum"	"subdūcō –dūcere –dūxī –ductum"	"to draw up, raise; remove, take away"	"to draw up, raise; remove, take away"	"30"	"9"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#subduco"	"2117"	"Petronius, Satyricon: 26-78"
"subeo subire subivi/subii subitus"	"subeō subīre subīvī/subiī subitus"	"to go under"	"to go/move/pass/sink/extend underneath/into; climb/come/go up, ascend; steal in on; place/be placed under/in support; come up w/aid; assume a form; undergo, endure"	"74"	"4"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#subeo"	"437"	"Petronius, Satyricon: 26-78"
"subicio subicere subieci subiectus"	"subiciō subicere subiēcī subiectus"	"to throw under, put up for auction"	"to throw under, place under; put up for auction; make subject; expose"	"27"	"3"	"2"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#subicio"	"1195"	"Petronius, Satyricon: 26-78"
"subinde"	"subinde"	"immediately after, over and over"	"immediately after, just after, thereupon; now and again; over and over, constantly"	"26"	"13"	"8"	"Adverb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#subinde"	"2591"	"Petronius, Satyricon: 26-78"
"subito"	"subitō"	"suddenly"	"suddenly, unexpectedly; at once, at short notice, quickly; in no time at all"	"27"	"12"	"8"	"Adverb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#subito"	"724"	"Petronius, Satyricon: 26-78"
"suborno –ornare"	"subōrnō –ōrnāre"	"to fit out, supply, prepare"	"to fit out, furnish, provide, supply, equip; prepare (for a nefarious purpose), suborn"	"26"	"4"	"3"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#suborno"	"7742"	"Petronius, Satyricon: 26-78"
"subrideo subridere subrisi subrisum"	"subrīdeō subrīdere subrīsī subrīsum"	"to smile (down) upon"	"to smile (down) upon"	"78"	"1"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#subrideo"	"6259"	"Petronius, Satyricon: 26-78"
"subsequor sequi secutus sum"	"subsequor sequī secūtus sum"	"to follow (closely)"	"to follow after, follow up, succeed, ensue"	"72"	"2"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#subsequor"	"2922"	"Petronius, Satyricon: 26-78"
"subsessor oris m "	"subsessor ōris m "	"a waylayer, lier-in-wait"	"a waylayer, lier-in-wait"	"40"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#subsessor"	"14269"	"Petronius, Satyricon: 26-78"
"subtilitas subtilitatis f. "	"subtīlitās subtīlitātis f. "	"subtlety"	"subtlety"	"31"	"3"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#subtilitas"	"6543"	"Petronius, Satyricon: 26-78"
"suburbanum –i n."	"suburbānum –ī n."	"an estate near Rome, a suburban villa"	"an estate near Rome, a suburban villa"	"48"	"1"	"1"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#suburbanum"	"10620"	"Petronius, Satyricon: 26-78"
"succingo –ere –cinxi –cinctus"	"succingō –ere –cīnxī –cīnctus"	"to gird beneath; gird up; wrap"	"to gird beneath; gird up; wrap; gird (> sub and cingo)"	"28"	"6"	"3"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#succingo"	"2922"	"Petronius, Satyricon: 26-78"
"succino –ere — —"	"succinō –ere — —"	"to sing to, accompany"	"to sing to, accompany"	"69"	"1"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#succino"	"14269"	"Petronius, Satyricon: 26-78"
"sucosus –a –um "	"sūcōsus –a –um "	"juicy; rich"	"full of juice or moisture, juicy, sappy, succulent; rich"	"38"	"1"	"1"	"Adjective"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sucosus"	"11988"	"Petronius, Satyricon: 26-78"
"sudarium sudari(i) n."	"sūdārium sūdāri(ī) n."	"handkerchief"	"handkerchief, napkin"	"67"	"2"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sudarium"	"6259"	"Petronius, Satyricon: 26-78"
"sudo sudare sudavi sudatus"	"sūdō sūdāre sūdāvī sūdātus"	"to sweat"	"to sweat, w. abl.; ooze out, distill"	"44"	"4"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sudo"	"2178"	"Petronius, Satyricon: 26-78"
"sudor sudoris m."	"sūdor sūdōris m."	"sweat"	"sweat"	"28"	"9"	"2"	"Noun"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sudor"	"2211"	"Petronius, Satyricon: 26-78"
"sufficio sufficere suffeci suffectum"	"sufficiō sufficere suffēcī suffectum"	"to suffuse"	"to suffuse, supply, suffice"	"27"	"5"	"1"	"Verb"	"Forcellini"	"Logeion"	"http://logeion.uchicago.edu/index.html#sufficio"	"1654"	"Petronius, Satyricon: 26-78"
